"https://idp.lnu.se/idp/shibboleth","Växjö University","lnu","lnu.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*vxu[.][a-zA-Z\._-]*se|[a-zA-Z0-9\._-]*hik[.][a-zA-Z\._-]*se|[a-zA-Z0-9\._-]*lnu[.][a-zA-Z\._-]*se","",""
"https://login.du.se/idp/shibboleth","Dalarna University College","du","du.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*du[.][a-zA-Z\._-]*se","",""
"https://idp.mah.se/idp/shibboleth","Malmo University","mah","mah.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*mah[.][a-zA-Z\._-]*se","",""
"https://idp2-1.slu.se/idp/shibboleth","SLU","slu","slu.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*slu[.][a-zA-Z\._-]*se","",""
"https://login.liu.se/idp/shibboleth","Linköping University 	","liu","liu.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*liu[.][a-zA-Z\._-]*se","",""
"https://shibbo.ltu.se/idp/shibboleth","Lulea University","ltu","ltu.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*luth[.][a-zA-Z\._-]*se|[a-zA-Z0-9\._-]*ltu[.][a-zA-Z\._-]*se","",""
"https://idp.hkr.se/idp/shibboleth","Kristianstad University","hkr","hkr.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*hkr[.][a-zA-Z\._-]*se","",""
"https://idp.it.su.se/idp/shibboleth","Stockholms Universitet","su","su.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*su[.][a-zA-Z\._-]*se","",""
"https://saml-1.sys.kth.se/idp/shibboleth","KTH Royal Institute of Technology","kth","kth.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*kth[.][a-zA-Z\._-]*se","",""
"https://shib-idp-1.oru.se/idp/shibboleth","Örebro University","oru","oru.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*oru[.][a-zA-Z\._-]*se|[a-zA-Z0-9\._-]*orebroll[.][a-zA-Z\._-]*se","",""
"https://idp.umu.se/saml2/idp/metadata.php","Umea University","umea","umea.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*umu[.][a-zA-Z\._-]*se","",""
"https://idp2.kau.se/idp/shibboleth","University of Karlstad","kau","kau.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*kau[.][a-zA-Z\._-]*se","","the"
"https://shibb1.hj.se/idp/shibboleth","Jönköping University","hj","hj.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*hj[.][a-zA-Z\._-]*se","",""
"https://idp.kb.se/idp/shibboleth","Kungliga biblioteket","kb","kb.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*kb[.][a-zA-Z\._-]*se","",""
"https://signon.hh.se/idp/shibboleth","Halmstad University 		","hh","hh.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*hh[.][a-zA-Z\._-]*se","",""
"https://vmidgw3.miun.se/idp/shibboleth","Mittuniversitetet","miun","miun.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*miun[.][a-zA-Z\._-]*se","",""
"https://idp.irf.se/idp/shibboleth","Swedish Institute of Space Physics","irf","irf.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*irf[.][a-zA-Z\._-]*se","","the"
"https://idp.student.bth.se/idp/shibboleth","Blekinge Institute of Technology","bth","bth.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*bth[.][a-zA-Z\._-]*se","","the"
"https://identity.mdh.se/idp/shibboleth","Mälardalen University","mdh","mdh.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*mdh[.][a-zA-Z\._-]*se","",""
"https://idp.it.gu.se/idp/shibboleth","Göteborg University","gu","gu.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*gu[.][a-zA-Z\._-]*se","",""
"http://adfs01.fhs.se/adfs/services/trust","Försvarshögskolan","fhs","fhs.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*fhs[.][a-zA-Z\._-]*se","",""
"https://idp.konstfack.se/idp/shibboleth","Konstfack","konstfack","konstfack.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*konstfack[.][a-zA-Z\._-]*se","",""
"https://idp.kmh.se/idp/shibboleth","Kungliga Musikhögskolan","kmh","kmh.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*kmh[.][a-zA-Z\._-]*se","",""
"https://shibboleth.net.lu.se/idp/shibboleth","Lund University","lu","lu.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*lu[.][a-zA-Z\._-]*se","",""
"https://idp.kva.se/idp/shibboleth","Kungliga vetenskapsakademien","kva","kva.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*kva[.][a-zA-Z\._-]*se","",""
"https://idp.esh.se/idp/shibboleth","Ersta Sköndal Högskola","esh","esh.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*esh[.][a-zA-Z\._-]*se","",""
"https://kiidp.ki.se/idp/shibboleth","Karolinska Institutet","ki","ki.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*ki[.][a-zA-Z\._-]*se","",""
"https://swamid2.shh.se/idp/shibboleth","Sophiahemmet Högskola","shh","shh.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*shh[.][a-zA-Z\._-]*se","",""
"https://idp.suni.se/adfs/services/trust","Södertörns högskola","sh","sh.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*sh[.][a-zA-Z\._-]*se","",""
"https://hbidp.hb.se/idp/shibboleth","University of Boras","hb","hb.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*hb[.][a-zA-Z\._-]*se","","the"
"https://idp.his.se/idp/shibboleth","University of Skövde","his","his.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*his[.][a-zA-Z\._-]*se","","the"
"https://idp2.hv.se/idp/shibboleth","University West","hv","hv.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*hv[.][a-zA-Z\._-]*se","",""
"https://gihidentity01.ihs.se/idp/shibboleth","Gymnastik- och Idrottshögskolan","gih","gih.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*gih[.][a-zA-Z\._-]*se","",""
"https://weblogin.uu.se/idp/shibboleth","Uppsala University","uuse","uuse.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*uu[.][a-zA-Z\._-]*se","",""
"https://login.idp.hhs.se/idp/shibboleth","Stockholm School of Economics","hhs","hhs.unity.ac","Sweden","Europe/Stockholm","sv_SE","[a-zA-Z0-9\._-]*hhs[.][a-zA-Z\._-]*se","","the"
"https://aai-idp.unibe.ch/idp/shibboleth","Universitat Bern","unibe","unibe.unity.ac","Switzerland","Europe/Vienna","de_DE","[a-zA-Z0-9\._-]*unibe[.][a-zA-Z\._-]*ch","",""
"https://aai-idp.uzh.ch/idp/shibboleth","University of Zürich","uzh","uzh.unity.ac","Switzerland","Europe/Vienna","de_DE","[a-zA-Z0-9\._-]*uzh[.][a-zA-Z\._-]*ch","","the"
"https://aai-login.fh-htwchur.ch/idp/shibboleth","HTW Chur","htwchur","htwchur.unity.ac","Switzerland","Europe/Vienna","de_DE","[a-zA-Z0-9\._-]*htwchur[.][a-zA-Z\._-]*ch","",""
"https://aai-logon.bfh.ch/idp/shibboleth","BFH - Berner Fachhochschule","bfh","bfh.unity.ac","Switzerland","Europe/Vienna","de_DE","[a-zA-Z0-9\._-]*bfh[.][a-zA-Z\._-]*ch","",""
"https://aai-logon.fhnw.ch/idp/shibboleth","FHNW - Fachhochschule Nordwestschweiz","fhnw","fhnw.unity.ac","Switzerland","Europe/Vienna","de_DE","[a-zA-Z0-9\._-]*fhnw[.][a-zA-Z\._-]*ch","",""
"https://aai-logon.fhsg.ch/idp/shibboleth","FHS St. Gallen","fhsg","fhsg.unity.ac","Switzerland","Europe/Vienna","de_DE","[a-zA-Z0-9\._-]*fhsg[.][a-zA-Z\._-]*ch","",""
"https://aai-logon.hes-so.ch/idp/shibboleth","HES - SO","hes-so","hes-so.unity.ac","Switzerland","Europe/Vienna","fr_FR","[a-zA-Z0-9\._-]*hes-so[.][a-zA-Z\._-]*ch","",""
"https://aai-logon.uni.li/idp/shibboleth","Hochschule Liechtenstein","uni","uni.unity.ac","Liechtenstein","Europe/Vienna","de_DE","[a-zA-Z0-9\._-]*uni[.][a-zA-Z\._-]*li","",""
"https://aai-logon.wsl.ch/idp/shibboleth","WSL","wsl","wsl.unity.ac","Switzerland","Europe/Vienna","de_DE","[a-zA-Z0-9\._-]*wsl[.][a-zA-Z\._-]*ch","",""
"https://aai.rz.uni-leipzig.de/idp/shibboleth","Universität Leipzig","uni-leipzig","uni-leipzig.unity.ac","Germany","Europe/Berlin","de_DE","[a-zA-Z0-9\._-]*uni-leipzig[.][a-zA-Z\._-]*de","",""
"http://adfs.tue.nl/adfs/services/trust","Technische Universiteit Eindhoven","tue","tue.unity.ac","Netherlands","Europe/Amsterdam","nl_NL","[a-zA-Z0-9\._-]*tue[.][a-zA-Z\._-]*nl","",""
"https://cern.ch/login","CERN","cern","cern.unity.ac","Switzerland","Europe/Vienna","fr_FR","[a-zA-Z0-9\._-]*cern[.][a-zA-Z\._-]*ch","",""
"https://edugate.itb.ie/idp/shibboleth","Blanchardstown Institute of Technology","itb","itb.unity.ac","Ireland","Europe/Dublin","en_GB","[a-zA-Z0-9\._-]*itb[.][a-zA-Z\._-]*ie","","the"
"https://haka.saimia.fi/idp/shibboleth","Saimaa University of Applied Sciences","saimia","saimia.unity.ac","Finland","Europe/Helsinki","en_GB","[a-zA-Z0-9\._-]*saimia[.][a-zA-Z\._-]*fi","",""
"https://idem.ced.inaf.it/idp/shibboleth","Istituto Nazionale di Astrofisica - INAF","inaf","inaf.unity.ac","Italy","Europe/Rome","it_IT","[a-zA-Z0-9\._-]*inaf[.][a-zA-Z\._-]*it","",""
"https://idemfero.units.it/idp/shibboleth","Università degli Studi di Trieste","units","units.unity.ac","Italy","Europe/Rome","it_IT","[a-zA-Z0-9\._-]*units[.][a-zA-Z\._-]*it","",""
